reviewId,content,score,at,sentiment,cleaned,stemming
9d962883-fc9b-4722-b2cc-4519aff8e41b,"Gagal login terus, udah coba hubungin help desk nya, udah di kasih solusi malah sama aja. Pasti ada bug di aplikasi nya ini yang bikin gagal login, saya udah ngikutin arahan petunjuk dari help desk nya, tapi tetep gagal login. Tolong bug aplikasinya di benahi.",1,2025-07-07 11:31:00,negatif,gagal login terus udah coba hubungin help desk nya udah di kasih solusi malah sama aja pasti ada bug di aplikasi nya ini yang bikin gagal login saya udah ngikutin arahan petunjuk dari help desk nya tapi tetep gagal login tolong bug aplikasinya di benahi,gagal login terus udah coba hubungin help desk nya udah kasih solusi malah sama aja ada bug aplikasi nya yang bikin gagal login udah ngikutin arah tunjuk help desk nya tetep gagal login bug aplikasi benah
c2cc1a45-de6c-43e0-a14c-5f4818a038a9,"Tolong lah developer, jangan log out sendiri, saya alpha sampai 4 kali lohhh, notifikasi keluar kalau absennya sudah kelewat, pas mulai motifnya gak semua matkul ada",2,2022-03-17 15:14:26,negatif,tolong lah developer jangan log out sendiri saya alpha sampai kali lohhh notifikasi keluar kalau absennya sudah kelewat pas mulai motifnya gak semua matkul ada,lah developer jangan log out sendiri alpha kali lohhh notifikasi keluar kalau absen lewat pas mulai motif gak semua matkul
3314e257-790a-4f94-9484-4c134a0515c5,Untuk aplikasibga mungkin bisa dibenarkan karena beberapa kali sering logut sendiri. Semangat developernya 👍,2,2022-03-31 19:43:46,negatif,untuk aplikasibga mungkin bisa dibenarkan karena beberapa kali sering logut sendiri semangat developernya,aplikasibga mungkin benar beberapa kali sering logut sendiri semangat developer
09925c0b-4a30-4139-a170-6d0fc4ff45ff,mantul,5,2020-01-05 00:28:57,positif,mantul,mantul
b929dce0-e309-4938-8595-1ee6f45d20b2,"Ditunggu untuk perbaikan dan peningkatan aplikasi Gapura UB, agar semakin memudahkan Mahasiswa. Terima kasih. (tambahan) Untuk yg tdk bsa login krna username/pass salah, bisa menuju ke bais.ub.ac.id lalu klik Sync IAM. Kemudian buka aplikasi Gapura UB. Semoga membantu :D",4,2021-08-22 21:28:58,netral,ditunggu untuk perbaikan dan peningkatan aplikasi gapura ub agar semakin memudahkan mahasiswa terima kasih tambahan untuk yg tdk bsa login krna username pass salah bisa menuju ke bais ub ac id lalu klik sync iam kemudian buka aplikasi gapura ub semoga membantu d,tunggu baik tingkat aplikasi gapura ub makin mudah mahasiswa terima kasih tambah yg tdk bsa login krna username pass salah tuju bais ub ac id lalu klik sync iam kemudian buka aplikasi gapura ub moga bantu d
4d439c0b-7c20-468a-8321-a35106ad4f44,Baik,5,2020-09-23 14:09:56,positif,baik,baik
f592f9bf-7391-4908-9796-0086f9f7efe4,Sangat membantu,5,2020-05-29 12:27:51,positif,sangat membantu,sangat bantu
1d200b53-dc16-47e0-a682-5609f3d5ddd7,Okr,5,2020-02-20 13:39:50,netral,okr,okr
c1307b6b-b4d4-4f64-9544-a05b571b48fe,Topbgt,5,2022-03-09 20:12:05,positif,topbgt,topbgt
aa1c111e-1014-466f-8dbb-ee1f08541094,"Sudah bagus dan ikon2 rapih. Saran tambahkan built in browser di dalam appnya, supaya tidak perlu membuka browser lain.",5,2020-01-07 14:08:32,netral,sudah bagus dan ikon rapih saran tambahkan built in browser di dalam appnya supaya tidak perlu membuka browser lain,bagus ikon rapih saran tambah built in browser dalam appnya tidak perlu buka browser
635063b7-9c92-4427-b423-32dfa4b93d42,aplikasi ini sangat membantu dan efisien,1,2020-10-05 19:03:25,positif,aplikasi ini sangat membantu dan efisien,aplikasi sangat bantu efisien
3b49e9cd-10c6-4fd1-9b14-213469efec75,Semoga kedepannya bisa absensi dengan aplikasi ini,5,2020-01-05 01:54:41,netral,semoga kedepannya bisa absensi dengan aplikasi ini,moga depan absensi aplikasi
7395c13f-18c5-40ee-acc9-26470fcd526b,Setelah update malah sulit masuk,1,2024-03-06 17:34:00,negatif,setelah update malah sulit masuk,update malah sulit masuk
b962087b-29c4-4871-bc6c-58d612f91bef,"Saran, saat menekan tombol back di halaman awal diberi konfirmasi apakah ingin keluar aplikasi.",4,2020-01-07 20:55:36,netral,saran saat menekan tombol back di halaman awal diberi konfirmasi apakah ingin keluar aplikasi,saran tekan tombol back halaman awal beri konfirmasi ingin keluar aplikasi
0207d304-04fb-4f60-a807-8e1bf1d69787,oke,5,2020-05-18 11:38:15,netral,oke,oke
eb6f4a45-e534-44fa-bad3-34ddee6732e3,Memudahkan dosen dan pegawai UB. Alhamdulillah,5,2020-05-15 12:55:59,positif,memudahkan dosen dan pegawai ub alhamdulillah,mudah dosen pegawai ub alhamdulillah
1f11eedb-b5d7-4de2-b5ea-d52f043bc18d,"Sering logout sendiri, saya coba pakai device lain malah tidak bisa login, padahal sudah saya cek berkali kali tidak ada kesalahan penulisan, tidak ada notifikasi masuk, survey kesehatan loading lama banget padahal sudah stabil jaringannya untuk menjalankan berbagai aplikasi lainnya, saya sampai alpha 5 kali karena tidak ada notifikasi masuk, tau tau sudah terlembat, mohon untuk diperbaiki lagi",1,2022-05-17 11:37:37,negatif,sering logout sendiri saya coba pakai device lain malah tidak bisa login padahal sudah saya cek berkali kali tidak ada kesalahan penulisan tidak ada notifikasi masuk survey kesehatan loading lama banget padahal sudah stabil jaringannya untuk menjalankan berbagai aplikasi lainnya saya sampai alpha kali karena tidak ada notifikasi masuk tau tau sudah terlembat mohon untuk diperbaiki lagi,sering logout sendiri coba pakai device malah bisa login padahal cek kali kali salah tulis ada notifikasi masuk survey sehat loading lama banget padahal stabil jaring jalan bagai aplikasi lain saya sampai alpha kali tidak ada notifikasi masuk tau tau terlembat mohon baik
21056b7b-34c9-4650-ad4b-cc235bc346fa,Setelah update jadi lemot. Sekali masuk sebentar sering force close,5,2024-10-31 17:51:27,negatif,setelah update jadi lemot sekali masuk sebentar sering force close,update jadi lot sekali masuk sebentar sering force close
97ace1ea-7431-4ff3-a4f6-c5002a8f4e96,"gabisa login sama sekali, udah ikutin solusi dari help desk nya tapi tetep aja...",1,2025-01-20 18:29:37,negatif,gabisa login sama sekali udah ikutin solusi dari help desk nya tapi tetep aja,gabisa login sama sekali udah ikutin solusi help desk nya tetep aja
2c1bfc8f-06a7-4024-a521-78049277e218,Mantabs,5,2020-01-04 16:52:41,positif,mantabs,mantabs
ce77761b-7dc5-4114-9c80-b75f03ab2601,"kenapa sekarang enggak ada notifikasi setiap absen? jadinya suka telat absen, berakhir alpha. tolong dong diperbaiki",3,2024-06-04 19:15:53,negatif,kenapa sekarang enggak ada notifikasi setiap absen jadinya suka telat absen berakhir alpha tolong dong diperbaiki,sekarang enggak notifikasi absen jadi suka telat absen akhir alpha dong baik
90223f4f-85bd-4fdf-bd21-e10797c89644,kembangkan lagi,5,2020-01-16 20:03:04,netral,kembangkan lagi,kembang
7395c13f-18c5-40ee-acc9-26470fcd526b,Setelah update malah sulit masuk,1,2024-03-06 17:34:00,negatif,setelah update malah sulit masuk,update malah sulit masuk
246c003e-60d5-4e00-a682-25e3936c7a92,okbanget,5,2020-09-23 09:38:53,positif,okbanget,okbanget
1ce15726-a798-4f12-892a-40b557515956,"Repot banget,pas waktu absen error,jadi telat dan di alpha😦",1,2023-08-15 14:16:26,negatif,repot banget pas waktu absen error jadi telat dan di alpha,repot banget pas waktu absen error jadi telat di alpha
00fefda7-08e9-4b06-87f0-ff3a82d16721,"Min maaf ini saya ada bug, ada di tiap satu pelajaran tahun ini saya sudah absen. Lalu saya lihat absennya sudah didata, namun ketika esok harinya saya lihat absen sayaenjadi alpha. Tolong bantuannya 🙏",1,2021-05-22 07:52:12,negatif,min maaf ini saya ada bug ada di tiap satu pelajaran tahun ini saya sudah absen lalu saya lihat absennya sudah didata namun ketika esok harinya saya lihat absen sayaenjadi alpha tolong bantuannya,min maaf bug di tiap satu ajar tahun absen lalu saya lihat absen data ketika esok hari saya lihat absen sayaenjadi alpha bantu
c4535e2f-e9af-44e7-a07d-bd41be0431ac,Bagus,5,2020-06-20 20:46:26,positif,bagus,bagus
b33b7aea-ea27-41bf-a61f-1766545a850c,Top,5,2020-08-26 11:56:41,positif,top,top
e645b38d-aaab-4af7-b9d2-e40ca24a9e9e,Bagos,5,2020-12-03 08:50:17,positif,bagos,bagos
dee5368e-6471-4043-90c1-cd776e4ca791,Saya log in dengan username dan password yg benar tp kok tetep gk bisa masuk ya.lalu saya uninstal dan download lagi tetap saja tidak bisa.lalu saya coba log in menggunakan NIM dan password nya juga tidak bisa.mohon bantuannya,2,2021-07-06 20:05:51,negatif,saya log in dengan username dan password yg benar tp kok tetep gk bisa masuk ya lalu saya uninstal dan download lagi tetap saja tidak bisa lalu saya coba log in menggunakan nim dan password nya juga tidak bisa mohon bantuannya,log in username password yg benar tp kok tetep gk masuk lalu uninstal download tetap tidak lalu coba log in guna nim password nya tidak mohon bantu
50bacc8a-be8f-439b-87ef-a21a6416c119,Ini gapura UB yang veteran apa BNI ya?,5,2020-01-12 21:08:21,netral,ini gapura ub yang veteran apa bni ya,gapura ub veteran apa bni
e80c5946-68e9-45ce-bf25-ad481270424a,Semenjak ada survey kesehatan di tab presensi online jadi lama loadingnya,5,2022-08-23 13:33:01,negatif,semenjak ada survey kesehatan di tab presensi online jadi lama loadingnya,semenjak survey sehat tab presensi online jadi lama loadingnya
8e133fe7-7b56-4968-b949-4cc1ac3731b4,"Bikin kesell, masa masuk nggak bisa2 padahal lewat google siam sama gapura bisaa, berarti passwordnya kan benerr error nihh emangg, percuma download",1,2022-11-02 15:52:17,negatif,bikin kesell masa masuk nggak bisa padahal lewat google siam sama gapura bisaa berarti passwordnya kan benerr error nihh emangg percuma download,bikin kesell masa masuk bisa padahal lewat google siam sama gapura bisaa arti passwordnya kan benerr error nihh emangg percuma download
35d693ae-158f-45c1-9468-e39b6b0a5d1d,"Mohon untuk segera memperbaiki masalah login pada aplikasi ini, bahkan akses loginnya saja error 502",3,2021-09-08 08:20:35,negatif,mohon untuk segera memperbaiki masalah login pada aplikasi ini bahkan akses loginnya saja error,mohon segera baik masalah login aplikasi bahkan akses loginnya error
7713504a-1ab5-4e42-bdde-7b36f5902a1b,"Masih tidak bisa log in sampai sekarang. Sudah coba masukan email student ub, username siam, NIM, dan password yang saya masukan juga sudah tepat. Sudah coba uninstal trus instal lagi tetap tidak bisa log in. Padahal teman-teman maba saya yang lain sudah bisa masuk dari lama.",1,2020-09-28 14:54:50,negatif,masih tidak bisa log in sampai sekarang sudah coba masukan email student ub username siam nim dan password yang saya masukan juga sudah tepat sudah coba uninstal trus instal lagi tetap tidak bisa log in padahal teman teman maba saya yang lain sudah bisa masuk dari lama,log in sekarang coba masuk email student ub username siam nim password masuk tepat sudah coba uninstal trus instal tetap tidak log in padahal teman teman maba saya yang sudah bisa masuk lama
8d7947f5-557c-40ee-89fb-275c69b3269d,Tolong tampilan pra aplikasi di persingkat. Terlalu banyak tampilan intro,4,2021-09-30 21:03:47,negatif,tolong tampilan pra aplikasi di persingkat terlalu banyak tampilan intro,tampil pra aplikasi singkat terlalu banyak tampil intro
381211dd-a85d-4bc5-9722-121822c67b28,💙,5,2022-02-17 11:17:31,netral,,
1b9ff080-d761-4231-8f7e-a94317e0ba8a,Mohon lebih ditingkatkan lagi fitur fiturnya dan lebih detail lagi ...,5,2022-03-02 18:37:37,netral,mohon lebih ditingkatkan lagi fitur fiturnya dan lebih detail lagi,mohon lebih tingkat fitur fiturnya lebih detail
17a5b3e4-5c16-4c4d-a4f4-68a2e4d14def,Mungkin bisa ditambahkan fiturnya supaya bisa muncul notifikasinya😬,4,2020-12-05 17:34:57,netral,mungkin bisa ditambahkan fiturnya supaya bisa muncul notifikasinya,mungkin tambah fiturnya bisa muncul notifikasi
d082d232-8d13-484a-b058-9aa4f1ad4195,"Sering log out sendiri, ganggu bgt",1,2021-03-25 12:08:38,negatif,sering log out sendiri ganggu bgt,sering log out sendiri ganggu bgt
633576dc-8db8-47a6-8faf-a912542fd3fd,Mantap,5,2020-06-07 02:07:21,positif,mantap,mantap
e63531d4-5d54-4751-a09e-b31619b64aec,Go UB,5,2020-06-06 06:53:25,netral,go ub,go ub
7c71ba88-b1b8-4f8f-8c9d-e712e1062305,Akhirnya muncul juga aplikasi berbasis Android sehingga memudahkan dalam mengakses kepegawaian,5,2020-05-15 04:47:12,positif,akhirnya muncul juga aplikasi berbasis android sehingga memudahkan dalam mengakses kepegawaian,akhir muncul aplikasi bas android mudah akses pegawai
eb620391-2f75-46d0-b30a-b09cbc4d61e1,Sangat bagus aplikasinya,5,2020-06-03 16:29:15,positif,sangat bagus aplikasinya,sangat bagus aplikasi
55a3a82c-a42d-4a5a-b4d4-5ae8d0fdca6e,tolonglah fitur stay logged ini diadain biar mempermudah buat masuk,2,2022-07-20 16:39:50,netral,tolonglah fitur stay logged ini diadain biar mempermudah buat masuk,tolong fitur stay logged diadain biar mudah buat masuk
eb620391-2f75-46d0-b30a-b09cbc4d61e1,Sangat bagus aplikasinya,5,2020-06-03 16:29:15,positif,sangat bagus aplikasinya,sangat bagus aplikasi
5467a7c8-022f-4b22-a48c-1de4fce55111,Tolong dong min diberikan notifikasi berdering buat absensi yang masuk karna sering kali ketinggalan absen karna lupa atau dosen yang membuka absen secara mendadak mengingat siam/siado sering mengalami gangguan. Terima kasih🙏🏻,4,2020-12-15 13:13:07,netral,tolong dong min diberikan notifikasi berdering buat absensi yang masuk karna sering kali ketinggalan absen karna lupa atau dosen yang membuka absen secara mendadak mengingat siam siado sering mengalami gangguan terima kasih,dong min beri notifikasi dering buat absensi masuk karna sering kali tinggal absen karna lupa dosen buka absen dadak ingat siam siado sering alami ganggu terima kasih
97a6b0e6-d1a0-46d6-bd09-1a1fb6348794,"Padahal password bener, tp ga bs login,",1,2023-01-03 09:18:13,negatif,padahal password bener tp ga bs login,padahal password bener tp ga bs login
f6d00a10-5a2f-4204-a453-f24ab8a908e4,Gaada notif kalau absen :),2,2022-09-12 17:53:39,negatif,gaada notif kalau absen,gaada notif kalau absen
eab0e392-9ec8-4b23-bcef-0de17b565bc5,TETAP MENYALA UB-KUHH!!,5,2024-05-08 00:12:08,positif,tetap menyala ub kuhh,tetap nyala ub kuhh
9acc2bf8-ab09-4c61-a8f3-4cf2968798da,Alhamdulillah,5,2021-11-27 07:41:10,netral,alhamdulillah,alhamdulillah
9b4227c5-cb2a-42ea-a879-e1fef0234df5,DIUPDATE TOLONG!,1,2024-10-17 12:23:49,netral,diupdate tolong,diupdate
9207d7e1-ce0f-4d02-a9f3-3cbbbc88f92b,"Bisa lebih bagus kalo presensi bisa dikasih notifikasi, soalnya temen² sering lupa absen juga",4,2020-11-30 08:40:29,netral,bisa lebih bagus kalo presensi bisa dikasih notifikasi soalnya temen sering lupa absen juga,lebih bagus kalo presensi kasih notifikasi soal temen sering lupa absen
15aff708-6fb4-4b83-9b54-2bf4729e6618,Sering error,1,2020-12-17 14:21:08,negatif,sering error,sering error
6fa31550-38dd-4ead-8965-23525e7898ed,cepat,4,2020-05-13 13:18:25,positif,cepat,cepat
451a2b8e-644d-4f5d-8276-dc0827b13f67,Oke,5,2020-01-05 10:02:52,netral,oke,oke
7395c13f-18c5-40ee-acc9-26470fcd526b,Setelah update malah sulit masuk,1,2024-03-06 17:34:00,negatif,setelah update malah sulit masuk,update malah sulit masuk
f335e660-f229-40a0-947b-9bf7c4b049b6,Mantap,5,2021-10-03 23:55:31,positif,mantap,mantap
aaeac9bf-1135-4d7f-b508-8b60ab029a26,"Mantapp, semoga sistem yg lain di gapura jg segera terintegrasi dan setiap menu/info unit kerja jg masuk di satu aplikasi ini 👍👍👍",5,2020-01-05 11:16:51,positif,mantapp semoga sistem yg lain di gapura jg segera terintegrasi dan setiap menu info unit kerja jg masuk di satu aplikasi ini,mantapp moga sistem yg gapura jg segera integrasi tiap menu info unit kerja jg masuk di satu aplikasi
c579ec1d-7abf-4b05-9285-343ad28c6f7b,"Mungkin bisa ditambahkan sistem otentikasi untuk masuk perpustakaan, jadi jika lupa bawa ktm bisa lebih mudah",5,2020-01-17 11:29:14,netral,mungkin bisa ditambahkan sistem otentikasi untuk masuk perpustakaan jadi jika lupa bawa ktm bisa lebih mudah,mungkin tambah sistem otentikasi masuk pustaka jadi lupa bawa ktm lebih mudah
70ae32ad-83c8-47a5-9c3f-76ba1b222365,semangat belajar wahai Brawijaya Muda!,5,2024-08-30 10:50:55,positif,semangat belajar wahai brawijaya muda,semangat ajar wahai brawijaya muda
50bacc8a-be8f-439b-87ef-a21a6416c119,Ini gapura UB yang veteran apa BNI ya?,5,2020-01-12 21:08:21,netral,ini gapura ub yang veteran apa bni ya,gapura ub veteran apa bni
248d8dca-8ee3-410c-abb3-96282413fc5b,webapps,1,2020-09-05 18:07:47,netral,webapps,webapps
48b2dcc1-ed50-4c49-ab3b-e2fbe7e4debc,"Sangat membantu mahasiswa UB dalam urusan akademik, sekedar saran, akan lebih baik lagi jika link zoom di gapura UB bisa langsung diklik tanpa harus mengcopy dari SIAM terlebih dahulu. Terima kasih",5,2020-11-04 09:38:45,positif,sangat membantu mahasiswa ub dalam urusan akademik sekedar saran akan lebih baik lagi jika link zoom di gapura ub bisa langsung diklik tanpa harus mengcopy dari siam terlebih dahulu terima kasih,sangat bantu mahasiswa ub urus akademik dar saran lebih baik jika link zoom gapura ub langsung klik harus mengcopy siam lebih terima kasih
7c71ba88-b1b8-4f8f-8c9d-e712e1062305,Akhirnya muncul juga aplikasi berbasis Android sehingga memudahkan dalam mengakses kepegawaian,5,2020-05-15 04:47:12,positif,akhirnya muncul juga aplikasi berbasis android sehingga memudahkan dalam mengakses kepegawaian,akhir muncul aplikasi bas android mudah akses pegawai
b6d5d6a2-01ae-4560-bdea-30074b34a280,Membantu kerja pegawai dalam mendapat informasi diri...,5,2020-05-15 06:23:31,positif,membantu kerja pegawai dalam mendapat informasi diri,bantu kerja pegawai dapat informasi diri
c2cc1a45-de6c-43e0-a14c-5f4818a038a9,"Tolong lah developer, jangan log out sendiri, saya alpha sampai 4 kali lohhh, notifikasi keluar kalau absennya sudah kelewat, pas mulai motifnya gak semua matkul ada",2,2022-03-17 15:14:26,negatif,tolong lah developer jangan log out sendiri saya alpha sampai kali lohhh notifikasi keluar kalau absennya sudah kelewat pas mulai motifnya gak semua matkul ada,lah developer jangan log out sendiri alpha kali lohhh notifikasi keluar kalau absen lewat pas mulai motif gak semua matkul
b962087b-29c4-4871-bc6c-58d612f91bef,"Saran, saat menekan tombol back di halaman awal diberi konfirmasi apakah ingin keluar aplikasi.",4,2020-01-07 20:55:36,netral,saran saat menekan tombol back di halaman awal diberi konfirmasi apakah ingin keluar aplikasi,saran tekan tombol back halaman awal beri konfirmasi ingin keluar aplikasi
f139c613-5c38-42ab-9e22-7f9c1f6f70f4,bagus banget❤️,5,2021-07-21 16:39:50,positif,bagus banget,bagus banget
1cc0c977-5149-46b9-aaad-78c8893714e4,Dilengkapi lagi fasilitas nya,5,2020-01-10 18:04:51,positif,dilengkapi lagi fasilitas nya,lengkap fasilitas nya
f33fe56e-c103-4d9e-8b5d-5409f40bb87a,Mantull sih.. UB,5,2020-01-08 08:35:09,positif,mantull sih ub,mantull sih ub
aaeac9bf-1135-4d7f-b508-8b60ab029a26,"Mantapp, semoga sistem yg lain di gapura jg segera terintegrasi dan setiap menu/info unit kerja jg masuk di satu aplikasi ini 👍👍👍",5,2020-01-05 11:16:51,positif,mantapp semoga sistem yg lain di gapura jg segera terintegrasi dan setiap menu info unit kerja jg masuk di satu aplikasi ini,mantapp moga sistem yg gapura jg segera integrasi tiap menu info unit kerja jg masuk di satu aplikasi
733dc247-a280-4f8e-883c-0f9a2a0242a3,Bagus,5,2021-09-13 10:06:20,positif,bagus,bagus
7a5b5209-0e97-48ab-bbec-80dcec209999,utama,5,2022-08-10 08:17:03,netral,utama,utama
e0b1d3f3-924f-4ff9-b3c5-0c3f104648f0,sip lancar,5,2021-05-07 04:59:55,positif,sip lancar,sip lancar
c579ec1d-7abf-4b05-9285-343ad28c6f7b,"Mungkin bisa ditambahkan sistem otentikasi untuk masuk perpustakaan, jadi jika lupa bawa ktm bisa lebih mudah",5,2020-01-17 11:29:14,netral,mungkin bisa ditambahkan sistem otentikasi untuk masuk perpustakaan jadi jika lupa bawa ktm bisa lebih mudah,mungkin tambah sistem otentikasi masuk pustaka jadi lupa bawa ktm lebih mudah
8e42ff83-8633-40df-8347-09ee7558007b,"Butuh pengembangan lagi. Dana besar kok aplikasi kaya gini, banyak kekurangan. Mulai dr masalah login, presensi online susah muncul, dll",3,2021-08-31 18:16:56,negatif,butuh pengembangan lagi dana besar kok aplikasi kaya gini banyak kekurangan mulai dr masalah login presensi online susah muncul dll,butuh kembang dana besar kok aplikasi kaya gin banyak kurang mulai dr masalah login presensi online susah muncul
1d3791a6-3ff6-4be1-a35c-10152a19ab2e,Yooo,5,2022-09-29 04:24:03,netral,yooo,yooo
61fdbb69-21b7-4282-8b34-c0752ceaca6a,Permisi pak/Bu. Sebaiknya opsi alpha pada absensi dihilangkan karena tidak memungkinkan mahasiswa menekan opsi tersebut dan untuk meminimalisir salah tekan. Terima kasih,5,2020-12-18 13:53:01,netral,permisi pak bu sebaiknya opsi alpha pada absensi dihilangkan karena tidak memungkinkan mahasiswa menekan opsi tersebut dan untuk meminimalisir salah tekan terima kasih,permisi pak bu baik opsi alpha absensi hilang tidak mungkin mahasiswa tekan opsi sebut untuk meminimalisir salah tekan terima kasih
3303f73f-cffc-4377-8d11-d81a74be5339,Tinggal mmeperbiki dikit...trus msuk akun siam mulu,5,2020-08-29 19:22:16,netral,tinggal mmeperbiki dikit trus msuk akun siam mulu,tinggal mmeperbiki dikit trus msuk akun siam mulu
5f4a0ca5-c831-4806-856c-7fbe8a869aea,"Kok saya mau log ij salah terus ya username sama sandinya Padahal itu udah bener masukin user sama sandinya,tetep gabisa masuk,mohon pencerahannya gimana ini:(",3,2021-08-18 20:00:46,negatif,kok saya mau log ij salah terus ya username sama sandinya padahal itu udah bener masukin user sama sandinya tetep gabisa masuk mohon pencerahannya gimana ini,kok mau log ij salah terus username sama sandi padahal udah bener masukin user sama sandi tetep gabisa masuk mohon cerah gimana
0bdd56f1-bd9f-4278-bc59-9b8486cb03f1,lag trs,1,2024-12-09 13:24:00,negatif,lag trs,lag trs
83089c29-44a4-4eb1-9b95-f8db261a7507,Memudahkan kita untuk pamer IPK,5,2020-01-03 17:11:45,netral,memudahkan kita untuk pamer ipk,mudah untuk pamer ipk
28b5b84b-f702-4de1-a684-ea2a3612193e,Keren,5,2020-09-18 18:02:41,positif,keren,keren
f757dda9-d64b-4522-9f99-d062ba7ff2be,Good 👍👍,5,2020-01-03 18:31:43,positif,good,good
caf61488-e958-470f-8340-0d03719818d5,"Kok sering gangguan ya, sering login berkali-kali kak:(",3,2020-10-05 16:11:22,negatif,kok sering gangguan ya sering login berkali kali kak,kok sering ganggu sering login kali kali kak
70ae32ad-83c8-47a5-9c3f-76ba1b222365,semangat belajar wahai Brawijaya Muda!,5,2024-08-30 10:50:55,positif,semangat belajar wahai brawijaya muda,semangat ajar wahai brawijaya muda
7713504a-1ab5-4e42-bdde-7b36f5902a1b,"Masih tidak bisa log in sampai sekarang. Sudah coba masukan email student ub, username siam, NIM, dan password yang saya masukan juga sudah tepat. Sudah coba uninstal trus instal lagi tetap tidak bisa log in. Padahal teman-teman maba saya yang lain sudah bisa masuk dari lama.",1,2020-09-28 14:54:50,negatif,masih tidak bisa log in sampai sekarang sudah coba masukan email student ub username siam nim dan password yang saya masukan juga sudah tepat sudah coba uninstal trus instal lagi tetap tidak bisa log in padahal teman teman maba saya yang lain sudah bisa masuk dari lama,log in sekarang coba masuk email student ub username siam nim password masuk tepat sudah coba uninstal trus instal tetap tidak log in padahal teman teman maba saya yang sudah bisa masuk lama
9cf1a56c-a5ac-4238-bcca-18bd68255522,Sangat user friendly,5,2020-05-15 08:25:14,positif,sangat user friendly,sangat user friendly
c718ed22-5d48-4681-8924-72cea0b246f3,Sebaiknya Proses Login dilakukan 1 kali saja bukan setiap membuka aplikasi dan survey kesehatan sebaiknya dihilangkan,3,2023-11-17 12:35:29,negatif,sebaiknya proses login dilakukan kali saja bukan setiap membuka aplikasi dan survey kesehatan sebaiknya dihilangkan,baik proses login laku kali bukan buka aplikasi survey sehat baik hilang
23145ae1-19aa-4ff2-bae7-2296cd892230,Berfaedah,5,2021-09-04 21:01:45,positif,berfaedah,faedah
eac711c2-6ab3-4f85-b1a5-01d555405d3d,"Mohon maaf, mengapa ya akhir akhir ini notifikasi presensi dari gapura tidak muncul? Terimakasih",4,2021-10-07 11:44:47,negatif,mohon maaf mengapa ya akhir akhir ini notifikasi presensi dari gapura tidak muncul terimakasih,mohon maaf ya akhir akhir notifikasi presensi gapura muncul terimakasih
6fa31550-38dd-4ead-8965-23525e7898ed,cepat,4,2020-05-13 13:18:25,positif,cepat,cepat
dc3ca290-666d-49b2-9b97-64f84924fed1,Tiap masuk disuruh login dulu,1,2023-06-24 10:40:48,negatif,tiap masuk disuruh login dulu,tiap masuk suruh login dulu
248d8dca-8ee3-410c-abb3-96282413fc5b,webapps,1,2020-09-05 18:07:47,netral,webapps,webapps
0979e843-b324-4b60-8fe1-a203ddca5cc6,"di update malah bug, jadi alpha deh, nah trus juga masa setiap masuk gapura harus login lagi sih aneh, buang2 waktu. di bikin sekali login aja lah biar enak, sama bug nya tuh di ilangin, tolong setiap update minimal ada bug yang berkurang lah,",1,2023-10-06 09:13:24,negatif,di update malah bug jadi alpha deh nah trus juga masa setiap masuk gapura harus login lagi sih aneh buang waktu di bikin sekali login aja lah biar enak sama bug nya tuh di ilangin tolong setiap update minimal ada bug yang berkurang lah,update malah bug jadi alpha deh nah trus masa masuk gapura login sih aneh buang waktu bikin sekali login aja lah biar enak sama bug nya tuh ilangin tiap update minimal bug kurang lah
c579ec1d-7abf-4b05-9285-343ad28c6f7b,"Mungkin bisa ditambahkan sistem otentikasi untuk masuk perpustakaan, jadi jika lupa bawa ktm bisa lebih mudah",5,2020-01-17 11:29:14,netral,mungkin bisa ditambahkan sistem otentikasi untuk masuk perpustakaan jadi jika lupa bawa ktm bisa lebih mudah,mungkin tambah sistem otentikasi masuk pustaka jadi lupa bawa ktm lebih mudah
381211dd-a85d-4bc5-9722-121822c67b28,💙,5,2022-02-17 11:17:31,netral,,
55a3a82c-a42d-4a5a-b4d4-5ae8d0fdca6e,tolonglah fitur stay logged ini diadain biar mempermudah buat masuk,2,2022-07-20 16:39:50,netral,tolonglah fitur stay logged ini diadain biar mempermudah buat masuk,tolong fitur stay logged diadain biar mudah buat masuk
bc7e01bb-c04c-4595-8dae-b4192c8aa8f0,Lokasi ku gak bisa di buka,5,2021-05-05 11:55:33,negatif,lokasi ku gak bisa di buka,lokasi ku gak di buka
a6f9e543-9b8b-4bc8-aef3-fdbfea7a231b,Ga ada notif lagi sejak masuk semester 3. Jadi sering bgt kelewat absensi :(. Tolong dong diperbaiki. Makasih,4,2024-10-06 17:43:04,negatif,ga ada notif lagi sejak masuk semester jadi sering bgt kelewat absensi tolong dong diperbaiki makasih,ga notif sejak masuk semester jadi sering bgt lewat absensi dong baik makasih
a271da7f-336e-4d98-b1a8-72b21b427a79,Susah check-in.,1,2022-08-04 08:17:34,negatif,susah check in,susah check in
6874ba51-6467-4aa4-9c36-b5a4711356ed,"min di gapura, kenapa gak sekalian di tambah menu adminstrasi akademik, misal permohonan surat aktif kuliah",5,2021-02-17 04:40:46,netral,min di gapura kenapa gak sekalian di tambah menu adminstrasi akademik misal permohonan surat aktif kuliah,min gapura gak sekali tambah menu adminstrasi akademik misal mohon surat aktif kuliah
